Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref
###4663/35714/4871	3.976	0.511	1.445	D5_12	10438065	10443847	5729	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	185962/185962/185962	3	1.000
4663	4.6	0.9	1.6	D5_12	10438065	10438699	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	185962	1
35714	3.8	0.5	1.5	D5_12	10438700	10443211	4467	C	Copia-14_GR-I	LTR/Copia	(0)	4467	1	185962	1
4871	4.6	0.2	0.9	D5_12	10443212	10443847	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	185962	1

###3630/34415/1709	6.921	2.726	0.906	D5_12	10596201	10601827	5729	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	186014/186014/186014	3	1.000
3630	11.1	4.3	2.5	D5_12	10596201	10596820	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	186014	1
34415	5.8	0.6	0.6	D5_12	10596821	10601287	4467	+	Copia-14_GR-I	LTR/Copia	1	4467	(0)	186014	1
1709	11.4	18.5	1.6	D5_12	10601288	10601827	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	186014	1

###607/9798/11751/3989	12.305	1.876	1.016	D5_12	12966592	12971805	5265	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	186642/186642/186642/186642	4	0.919
607	16.5	5.7	0.8	D5_12	12966592	12966713	128	+	Copia-14_GR-LTR	LTR/Copia	504	631	(0)	186642	1
9798	10.1	0.6	0.2	D5_12	12966714	12968118	1410	+	Copia-14_GR-I	LTR/Copia	1	1410	(3057)	186642	1
11751	13.7	2.6	1.0	D5_12	12968098	12971159	3174	+	Copia-14_GR-I	LTR/Copia	1333	4506	(49)	186642	1
3989	9.7	0.5	2.9	D5_12	12971160	12971805	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	186642	1

###4023/31208/4022	6.228	3.115	0.850	D5_12	22923967	22929567	5721	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	189241/189241/189241	3	0.999
4023	8.4	4.4	2.1	D5_12	22923967	22924583	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	189241	1
31208	5.8	2.7	0.5	D5_12	22924584	22928952	4467	C	Copia-14_GR-I	LTR/Copia	(0)	4467	1	189241	1
4022	7.1	4.8	2.1	D5_12	22928961	22929567	623	C	Copia-14_GR-LTR	LTR/Copia	(8)	623	1	189241	1

###5304/37920/956/722	1.384	0.323	0.248	D5_12	43829430	43835353	5299	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	197169/197169/197169/197170	4	0.925
5304	1.7	0.2	0.2	D5_12	43829430	43830060	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	197169	1
37920	1.5	0.4	0.3	D5_12	43830061	43834525	4467	+	Copia-14_GR-I	LTR/Copia	1	4467	(0)	197169	1
956	0.9	0.0	0.0	D5_12	43834526	43834641	116	+	Copia-14_GR-LTR	LTR/Copia	1	116	(515)	197169	1
722	0.0	0.0	0.0	D5_12	43835269	43835353	85	+	Copia-14_GR-LTR	LTR/Copia	547	631	(0)	197170	1

###5335/38216/5301	1.701	0.111	0.390	D5_12	51994433	52000177	5729	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	199787/199787/199787	3	1.000
5335	1.6	0.0	0.0	D5_12	51994433	51995063	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	199787	1
38216	1.8	0.1	0.5	D5_12	51995064	51999548	4467	+	Copia-14_GR-I	LTR/Copia	1	4467	(0)	199787	1
5301	1.1	0.3	0.0	D5_12	51999549	52000177	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	199787	1

###3657/5333/17719/4065	6.847	1.884	0.722	D5_12	52787526	52796250	5729	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	200032/200032/200035/200035	4	1.000
3657	10.2	5.8	2.1	D5_12	52787526	52788134	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	200032	1
5333	7.1	1.7	0.1	D5_12	52788135	52788836	713	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3755	200032	1
17719	6.5	1.3	0.4	D5_12	52791896	52795622	3759	C	Copia-14_GR-I	LTR/Copia	(708)	3759	1	200035	1
4065	6.6	4.3	3.8	D5_12	52795623	52796250	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	200035	1

###3925/21867/3297	6.498	3.285	0.788	D5_12	54281102	54286690	5729	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	200435/200435/200435	3	1.000
3925	8.4	4.3	2.5	D5_12	54281102	54281721	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	200435	1
21867	5.9	2.1	0.4	D5_12	54281722	54286112	4467	+	Copia-14_GR-I	LTR/Copia	1	4467	(0)	200435	1
3297	9.0	11.2	1.9	D5_12	54286113	54286690	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	200435	1

###2764/32314/3212	9.977	1.732	0.731	D5_12	54925993	54931669	5729	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	200606/200606/200606	3	1.000
2764	14.3	7.5	4.1	D5_12	54925993	54926603	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	200606	1
32314	8.8	0.5	0.3	D5_12	54926604	54931065	4467	C	Copia-14_GR-I	LTR/Copia	(0)	4467	1	200606	1
3212	14.3	5.0	0.5	D5_12	54931066	54931669	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	200606	1

###4677	5.7	0.8	0.3	D5_12	71338	71957	623	C	Copia-14_GR-LTR	LTR/Copia	(8)	623	1	184078	1	0.987

###352	11.1	0.0	0.0	D5_12	5328775	5328828	54	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	578	184933	1	0.086

###4141/5317/3710	6.526	0.502	0.313	D5_12	5332079	5340232	1828	C	Copia-14_GR-I	LTR/Copia	NA	NA	NA	184939/184944/184944	3	0.319
4141	7.1	0.2	0.0	D5_12	5332079	5332603	526	C	Copia-14_GR-I	LTR/Copia	(3262)	1205	680	184939	1
5317	5.5	0.1	0.3	D5_12	5338947	5339618	671	C	Copia-14_GR-I	LTR/Copia	(3796)	671	1	184944	1
3710	10.5	4.9	2.1	D5_12	5339619	5340232	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	184944	1

###1096	27.6	1.7	8.3	D5_12	5441955	5442546	556	+	Copia-14_GR-LTR	LTR/Copia	1	556	(75)	184956	1	0.881

###3332	9.4	8.7	2.0	D5_12	6371363	6371926	601	C	Copia-14_GR-LTR	LTR/Copia	(30)	601	1	185113	1	0.952

###2611	9.3	12.0	2.5	D5_12	7626381	7626854	518	+	Copia-14_GR-LTR	LTR/Copia	1	518	(113)	185388	1	0.821

###1984	7.2	8.2	4.3	D5_12	8070352	8070730	393	+	Copia-14_GR-LTR	LTR/Copia	1	393	(238)	185472	1	0.623

###1790/1337	8.854	0.268	0.535	D5_12	8081816	8082259	428	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	185478/185478	2	0.075
1790	9.3	0.0	0.0	D5_12	8081816	8082061	246	+	Copia-14_GR-LTR	LTR/Copia	386	631	(0)	185478	1
1337	8.3	0.6	1.2	D5_12	8082062	8082259	182	+	Copia-14_GR-I	LTR/Copia	1	182	(4353)	185478	1

###269	23.9	9.6	2.0	D5_12	8135547	8135640	101	C	Copia-14_GR-LTR	LTR/Copia	(530)	101	1	185486	1	0.160

###678/2321	21.862	8.406	0.613	D5_12	9451067	9452217	997	C	Copia-14_GR-I	LTR/Copia	(1)	4466	3470	185723/185723	2	0.174
678	15.1	4.9	2.7	D5_12	9451067	9451209	146	C	Copia-14_GR-I	LTR/Copia	(1)	4466	4321	185723	1
2321	23.2	9.1	0.2	D5_12	9451495	9452217	863	C	Copia-14_GR-I	LTR/Copia	(135)	4332	3470	185723	1

###286	26.0	0.0	1.0	D5_12	9970369	9970469	100	+	Copia-14_GR-LTR	LTR/Copia	1	100	(531)	185841	1	0.158

###862	24.7	10.3	3.9	D5_12	9972888	9973325	465	+	Copia-14_GR-LTR	LTR/Copia	92	556	(75)	185841	1	0.737

###3922/2346	8.141	3.332	1.750	D5_12	10106949	10107884	950	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	185860/185860	2	0.166
3922	7.8	4.9	2.5	D5_12	10106949	10107565	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	185860	1
2346	8.8	0.3	0.3	D5_12	10107566	10107884	319	C	Copia-14_GR-I	LTR/Copia	(0)	4467	4149	185860	1

###32000/3905	6.096	0.840	1.154	D5_12	10113099	10117897	4784	C	Copia-14_GR-I	LTR/Copia	NA	NA	NA	185866/185866	2	0.835
32000	5.8	0.3	1.0	D5_12	10113099	10117280	4153	C	Copia-14_GR-I	LTR/Copia	(314)	4153	1	185866	1
3905	8.1	4.5	2.2	D5_12	10117281	10117897	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	185866	1

###776	30.5	0.3	4.7	D5_12	10264286	10264619	320	+	Copia-14_GR-LTR	LTR/Copia	237	556	(75)	185907	1	0.507

###2015/1127	16.074	0.516	4.213	D5_12	12028238	12033123	579	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3889	186429/186429	2	0.101
2015	16.2	0.6	1.7	D5_12	12028238	12028595	354	C	Copia-14_GR-I	LTR/Copia	(0)	4467	4114	186429	1
1127	15.9	0.4	7.7	D5_12	12032866	12033123	240	C	Copia-14_GR-I	LTR/Copia	(339)	4128	3889	186429	1

###618/4964	19.156	4.283	2.081	D5_12	12875252	12876457	1213	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	186620/186620	2	0.212
618	23.7	16.5	6.7	D5_12	12875252	12875554	331	+	Copia-14_GR-LTR	LTR/Copia	301	631	(0)	186620	1
4964	17.6	0.1	0.5	D5_12	12875573	12876457	882	+	Copia-14_GR-I	LTR/Copia	13	894	(3573)	186620	1

###480	23.1	1.6	18.6	D5_12	12879897	12880348	387	C	Copia-14_GR-LTR	LTR/Copia	(244)	387	1	186622	1	0.613

###2894	13.0	0.6	2.7	D5_12	13005435	13005970	525	+	Copia-14_GR-LTR	LTR/Copia	1	525	(106)	186659	1	0.832

###4056	9.5	0.2	2.2	D5_12	16376460	16377103	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	187533	1	1.000

###17085/3185	8.392	2.745	0.798	D5_12	17203861	17206774	2963	+	Copia-14_GR-I	LTR/Copia	NA	NA	NA	187771/187771	2	0.517
17085	7.5	1.5	0.3	D5_12	17203861	17206163	2332	+	Copia-14_GR-I	LTR/Copia	2131	4462	(5)	187771	1
3185	11.8	7.5	2.7	D5_12	17206172	17206774	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	187771	1

###3428	14.8	0.5	1.2	D5_12	17402497	17403079	579	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3889	187824	1	0.101

###3084	0.8	0.0	0.0	D5_12	22431392	22431769	378	+	Copia-14_GR-LTR	LTR/Copia	1	378	(253)	189128	1	0.599

###2276	1.2	0.0	0.0	D5_12	22435043	22435299	257	+	Copia-14_GR-LTR	LTR/Copia	375	631	(0)	189128	1	0.407

###459/1593	18.966	3.668	9.019	D5_12	22910257	22910889	558	+	Copia-14_GR-LTR	LTR/Copia	1	558	(73)	189236/189236	2	0.884
459	12.2	3.0	1.0	D5_12	22910257	22910355	101	+	Copia-14_GR-LTR	LTR/Copia	1	101	(530)	189236	1
1593	20.3	3.8	10.6	D5_12	22910388	22910889	471	+	Copia-14_GR-LTR	LTR/Copia	88	558	(73)	189236	1

###424	27.1	7.1	9.6	D5_12	23071100	23071495	387	+	Copia-14_GR-LTR	LTR/Copia	1	387	(244)	189286	1	0.613

###728	23.6	0.0	1.9	D5_12	23072781	23072944	161	+	Copia-14_GR-LTR	LTR/Copia	396	556	(75)	189286	1	0.255

###981	27.6	3.5	7.9	D5_12	23073062	23073573	491	+	Copia-14_GR-LTR	LTR/Copia	44	534	(97)	189288	1	0.778

###4120	9.9	0.8	0.5	D5_12	24060808	24061436	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	189543	1	1.000

###3843	9.7	0.5	1.6	D5_12	27207596	27208179	578	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3890	190840	1	0.101

###3843/16875	6.397	1.057	0.692	D5_12	35036012	35038737	2736	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	194111/194111	2	0.478
3843	9.1	4.3	2.7	D5_12	35036012	35036632	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	194111	1
16875	5.6	0.1	0.1	D5_12	35036633	35038737	2105	C	Copia-14_GR-I	LTR/Copia	(0)	4467	2363	194111	1

###619/4919	3.464	0.166	0.605	D5_12	43834586	43835269	681	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	197169/197169	2	0.119
619	11.7	0.0	3.6	D5_12	43834586	43834700	111	C	Copia-14_GR-LTR	LTR/Copia	(520)	111	1	197169	1
4919	1.8	0.2	0.0	D5_12	43834701	43835269	570	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3898	197169	1

###671	25.5	3.9	3.5	D5_12	43846473	43846732	261	C	Copia-14_GR-LTR	LTR/Copia	(134)	497	237	197171	1	0.414

###3102	16.2	0.7	3.1	D5_12	43847191	43847777	573	C	Copia-14_GR-I	LTR/Copia	(3)	4464	3892	197172	1	0.100

###445/598	22.151	12.357	3.569	D5_12	43849779	43850676	458	C	Copia-14_GR-LTR	LTR/Copia	(75)	556	92	197173/197173	2	0.726
445	12.8	31.2	1.6	D5_12	43849779	43849903	162	C	Copia-14_GR-LTR	LTR/Copia	(75)	556	395	197173	1
598	26.1	4.4	4.4	D5_12	43850381	43850676	296	C	Copia-14_GR-LTR	LTR/Copia	(244)	387	92	197173	1

###1201	19.0	2.0	0.4	D5_12	44825170	44825418	253	+	Copia-14_GR-I	LTR/Copia	4215	4467	(0)	197478	1	0.044

###8663/17739	10.482	4.454	0.413	D5_12	44917852	44924305	4467	C	Copia-14_GR-I	LTR/Copia	(0)	4467	1	197505/197505	2	0.780
8663	9.7	0.9	0.2	D5_12	44917852	44919094	1251	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3217	197505	1
17739	10.8	5.9	0.5	D5_12	44921251	44924305	3220	C	Copia-14_GR-I	LTR/Copia	(1247)	3220	1	197505	1

###3716	9.0	5.0	2.7	D5_12	46580966	46581582	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	198130	1	1.000

###6694/3726	7.296	3.894	1.109	D5_12	46581610	46583084	1516	+	Copia-14_GR-I	LTR/Copia	NA	NA	NA	198131/198131	2	0.265
6694	4.9	3.6	0.1	D5_12	46581610	46582464	885	+	Copia-14_GR-I	LTR/Copia	3583	4467	(0)	198131	1
3726	10.6	4.3	2.5	D5_12	46582465	46583084	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	198131	1

###3319/2234/446	12.035	0.310	1.490	D5_12	47088041	47091519	1022	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	198281/198281/198281	3	0.178
3319	13.9	1.7	2.4	D5_12	47088041	47088675	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	198281	1
2234	10.7	0.0	1.6	D5_12	47088676	47088996	316	+	Copia-14_GR-I	LTR/Copia	1	316	(4151)	198281	1
446	15.4	0.0	0.0	D5_12	47091442	47091519	78	+	Copia-14_GR-I	LTR/Copia	314	391	(4076)	198281	1

###675	22.6	0.6	1.9	D5_12	47345951	47346112	160	C	Copia-14_GR-LTR	LTR/Copia	(75)	556	397	198378	1	0.254

###445	26.3	1.9	18.0	D5_12	47348160	47348623	401	C	Copia-14_GR-LTR	LTR/Copia	(230)	401	1	198378	1	0.635

###3642/16825/7906	8.323	0.544	0.674	D5_12	47350057	47357927	4036	+	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	198380/198380/198387	3	0.704
3642	11.8	0.8	2.4	D5_12	47350057	47350697	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	198380	1
16825	8.7	0.7	0.7	D5_12	47350698	47353092	2395	+	Copia-14_GR-I	LTR/Copia	1	2395	(2072)	198380	1
7906	6.4	0.1	0.1	D5_12	47356913	47357927	1015	+	Copia-14_GR-I	LTR/Copia	2391	3405	(1062)	198387	1

###7965/3158	9.678	2.327	2.613	D5_12	47368841	47370543	1698	+	Copia-14_GR-I	LTR/Copia	NA	NA	NA	198392/198392	2	0.296
7965	7.6	0.5	2.9	D5_12	47368841	47369933	1067	+	Copia-14_GR-I	LTR/Copia	3401	4467	(0)	198392	1
3158	13.4	5.6	2.1	D5_12	47369934	47370543	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	198392	1

###1267	22.9	11.9	6.2	D5_12	47500982	47501520	568	+	Copia-14_GR-LTR	LTR/Copia	1	568	(63)	198431	1	0.900

###2247	13.4	0.0	3.5	D5_12	47503501	47503879	366	+	Copia-14_GR-I	LTR/Copia	3889	4254	(213)	198432	1	0.064

###1433/1230	19.205	9.408	2.537	D5_12	47517727	47518452	774	+	Copia-14_GR-I	LTR/Copia	NA	NA	NA	198441/198441	2	0.135
1433	9.3	1.4	0.5	D5_12	47517727	47517942	218	+	Copia-14_GR-I	LTR/Copia	4250	4467	(0)	198441	1
1230	23.4	12.8	3.4	D5_12	47517943	47518452	556	+	Copia-14_GR-LTR	LTR/Copia	1	556	(75)	198441	1

###3904	7.7	5.4	2.2	D5_12	47615813	47616424	631	+	Copia-14_GR-LTR	LTR/Copia	1	631	(0)	198464	1	1.000

###3484	12.3	0.5	4.5	D5_12	49260905	49261506	579	C	Copia-14_GR-I	LTR/Copia	(0)	4467	3889	198990	1	0.101

###3965/30075	6.098	1.960	0.630	D5_12	50624542	50629081	4601	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	199376/199376	2	0.803
3965	8.0	4.9	2.1	D5_12	50624542	50625155	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	199376	1
30075	5.8	1.5	0.4	D5_12	50625156	50629081	3970	C	Copia-14_GR-I	LTR/Copia	(0)	4467	498	199376	1

###1150	26.3	0.3	3.5	D5_12	51994056	51994406	340	+	Copia-14_GR-LTR	LTR/Copia	217	556	(75)	199786	1	0.539

###24470/3815	6.109	1.250	0.839	D5_12	52169029	52172819	3806	C	Copia-14_GR-I	LTR/Copia	NA	NA	NA	199840/199840	2	0.664
24470	5.6	0.2	0.6	D5_12	52169029	52172216	3175	C	Copia-14_GR-I	LTR/Copia	(1292)	3175	1	199840	1
3815	8.8	6.8	2.1	D5_12	52172217	52172819	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	199840	1

###1386	25.2	4.1	4.7	D5_12	52183257	52183813	554	+	Copia-14_GR-LTR	LTR/Copia	3	556	(75)	199842	1	0.878

###3118/1275	21.438	3.020	4.722	D5_12	52195456	52196620	1146	+	Copia-14_GR-I	LTR/Copia	NA	NA	NA	199845/199845	2	0.200
3118	16.7	0.7	2.6	D5_12	52195456	52196045	579	+	Copia-14_GR-I	LTR/Copia	3889	4467	(0)	199845	1
1275	26.3	5.4	6.9	D5_12	52196046	52196620	567	+	Copia-14_GR-LTR	LTR/Copia	1	567	(64)	199845	1

###4214	8.6	1.9	0.3	D5_12	52248336	52248956	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	199869	1	1.000

###4275	8.7	1.6	0.3	D5_12	52271368	52271990	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	199882	1	1.000

###4179	9.2	1.8	0.3	D5_12	52303868	52304489	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	199900	1	1.000

###314/1682	18.626	3.197	3.197	D5_12	52891535	52897473	405	C	Copia-14_GR-I	LTR/Copia	(118)	4349	3945	200064/200064	2	0.071
314	10.9	0.0	0.0	D5_12	52891535	52891580	46	C	Copia-14_GR-I	LTR/Copia	(118)	4349	4304	200064	1
1682	19.6	3.6	3.6	D5_12	52897109	52897473	365	C	Copia-14_GR-I	LTR/Copia	(158)	4309	3945	200064	1

###2739	10.9	0.6	2.8	D5_12	53034849	53035327	469	+	Copia-14_GR-LTR	LTR/Copia	1	469	(162)	200115	1	0.743

###1100	14.4	0.0	0.0	D5_12	53038297	53038463	167	+	Copia-14_GR-LTR	LTR/Copia	465	631	(0)	200120	1	0.265

###422	23.4	3.7	1.8	D5_12	53373041	53373148	110	+	Copia-14_GR-LTR	LTR/Copia	343	452	(179)	200221	1	0.174

###467	20.8	0.9	1.9	D5_12	53378504	53378611	107	+	Copia-14_GR-LTR	LTR/Copia	450	556	(75)	200221	1	0.170

###1388	21.5	9.4	4.9	D5_12	53645954	53646486	556	C	Copia-14_GR-LTR	LTR/Copia	(75)	556	1	200300	1	0.881

###3613	14.1	0.2	2.1	D5_12	53686265	53686901	625	C	Copia-14_GR-LTR	LTR/Copia	(6)	625	1	200306	1	0.990

###614	29.6	0.9	1.8	D5_12	54434266	54434495	228	C	Copia-14_GR-LTR	LTR/Copia	(105)	526	299	200482	1	0.361

###2236	16.4	5.7	5.7	D5_12	54490762	54491337	576	+	Copia-14_GR-LTR	LTR/Copia	56	631	(0)	200494	1	0.913

###4859	2.3	3.8	0.0	D5_12	54572941	54573548	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	200511	1	1.000

###1357	19.5	19.3	2.2	D5_12	55787670	55788124	533	+	Copia-14_GR-I	LTR/Copia	3924	4456	(11)	200769	1	0.093

###4678/29846	3.728	0.556	0.371	D5_12	56008800	56013071	4281	C	Copia-14_GR-LTR	LTR/Copia	NA	NA	NA	200838/200838	2	0.747
4678	6.2	0.3	0.2	D5_12	56008800	56009429	631	C	Copia-14_GR-LTR	LTR/Copia	(0)	631	1	200838	1
29846	3.3	0.6	0.4	D5_12	56009430	56013071	3650	C	Copia-14_GR-I	LTR/Copia	(0)	4467	818	200838	1

###377	24.4	3.5	19.1	D5_12	56039601	56039914	273	+	Copia-14_GR-LTR	LTR/Copia	1	273	(358)	200848	1	0.433

###16301	10.7	2.2	0.7	D5_12	56661568	56664041	2512	C	Copia-14_GR-I	LTR/Copia	(1920)	2547	36	200961	1	0.438

###308	13.8	3.0	1.5	D5_12	56823598	56823663	67	+	Copia-14_GR-I	LTR/Copia	4401	4467	(0)	200980	1	0.012

###2100/31417/2216	8.285	0.481	0.878	D5_12	3069958	3074827	4849	+	Copia-15_GR-LTR	LTR/Copia	NA	NA	NA	184579/184579/184579	3	0.998
2100	8.6	1.6	5.7	D5_12	3069958	3070339	367	+	Copia-15_GR-LTR	LTR/Copia	1	367	(4)	184579	1
31417	8.3	0.3	0.0	D5_12	3070343	3074445	4115	+	Copia-15_GR-I	LTR/Copia	1	4115	(0)	184579	1
2216	7.8	1.3	5.5	D5_12	3074446	3074827	367	+	Copia-15_GR-LTR	LTR/Copia	1	367	(4)	184579	1

###3076/36209/3009	1.668	0.085	0.295	D5_12	11557232	11562099	4857	C	Copia-15_GR-LTR	LTR/Copia	NA	NA	NA	186315/186315/186315	3	1.000
3076	0.5	0.0	1.9	D5_12	11557232	11557609	371	C	Copia-15_GR-LTR	LTR/Copia	(0)	371	1	186315	1
36209	1.8	0.1	0.0	D5_12	11557610	11561721	4115	C	Copia-15_GR-I	LTR/Copia	(0)	4115	1	186315	1
3009	1.4	0.0	1.9	D5_12	11561722	11562099	371	C	Copia-15_GR-LTR	LTR/Copia	(0)	371	1	186315	1

###9161/17059	7.083	0.497	0.100	D5_12	141128	147382	3356	C	Copia-15_GR-I	LTR/Copia	(42)	4073	718	184080/184080	2	0.691
9161	5.9	0.3	0.1	D5_12	141128	142276	1151	C	Copia-15_GR-I	LTR/Copia	(42)	4073	2923	184080	1
17059	7.7	0.6	0.1	D5_12	145178	147382	2216	C	Copia-15_GR-I	LTR/Copia	(1182)	2933	718	184080	1

###5283	9.6	0.6	0.0	D5_12	148965	149685	725	C	Copia-15_GR-I	LTR/Copia	(3390)	725	1	184080	1	0.149

###2151	6.7	2.7	4.9	D5_12	862490	862864	367	C	Copia-15_GR-LTR	LTR/Copia	(4)	367	1	184191	1	0.989

###620	18.2	3.6	6.3	D5_12	3131683	3131876	189	+	Copia-15_GR-LTR	LTR/Copia	172	360	(11)	184590	1	0.509

###394	23.3	1.5	5.3	D5_12	3347032	3347167	131	C	Copia-15_GR-LTR	LTR/Copia	(79)	292	162	184600	1	0.353

###35868	2.3	0.1	0.0	D5_12	3940842	3944954	4115	+	Copia-15_GR-I	LTR/Copia	1	4115	(0)	184695	1	0.847

###31763	7.8	0.1	0.0	D5_12	3948006	3952074	4073	C	Copia-15_GR-I	LTR/Copia	(42)	4073	1	184696	1	0.839

###2193/16803/1231	9.340	0.262	0.547	D5_12	5455086	5460722	2794	+	Copia-15_GR-LTR	LTR/Copia	NA	NA	NA	184962/184962/184964	3	0.575
2193	7.8	1.3	5.5	D5_12	5455086	5455467	367	+	Copia-15_GR-LTR	LTR/Copia	1	367	(4)	184962	1
16803	9.6	0.2	0.2	D5_12	5455471	5457736	2267	+	Copia-15_GR-I	LTR/Copia	1	2267	(1848)	184962	1
1231	7.4	0.0	0.0	D5_12	5460560	5460722	163	+	Copia-15_GR-I	LTR/Copia	2265	2427	(1688)	184964	1

###12543	7.2	2.7	0.1	D5_12	5464475	5466124	1693	+	Copia-15_GR-I	LTR/Copia	2423	4115	(0)	184967	1	0.349

###2182	8.3	1.6	5.5	D5_12	5473462	5473841	366	+	Copia-15_GR-LTR	LTR/Copia	2	367	(4)	184979	1	0.987

###476	19.9	21.6	3.3	D5_12	5832020	5832274	300	C	Copia-15_GR-LTR	LTR/Copia	(5)	366	67	185024	1	0.809

###20639	8.8	2.1	0.6	D5_12	6341181	6345205	4087	+	Copia-15_GR-I	LTR/Copia	1	4087	(28)	185112	1	0.841

###230/31121	8.303	0.397	0.198	D5_12	7471273	7475416	4123	C	Copia-15_GR-I	LTR/Copia	(49)	4123	1	185354/185354	2	0.849
230	8.6	0.0	0.0	D5_12	7471273	7471307	35	C	Copia-15_GR-I	LTR/Copia	(49)	4123	4089	185354	1
31121	8.3	0.4	0.2	D5_12	7471325	7475416	4102	C	Copia-15_GR-I	LTR/Copia	(13)	4102	1	185354	1

###2591/11357/3948/2941	16.184	0.183	1.463	D5_12	7782967	7789511	3756	+	Copia-15_GR-I	LTR/Copia	4	3997	(118)	185406/185406/185406/185406	4	0.773
2591	20.1	0.2	0.2	D5_12	7782967	7783434	468	+	Copia-15_GR-I	LTR/Copia	4	471	(3644)	185406	1
11357	17.5	0.2	2.5	D5_12	7783444	7785449	1961	+	Copia-15_GR-I	LTR/Copia	710	2670	(1445)	185406	1
3948	12.9	0.3	0.2	D5_12	7785708	7786311	605	+	Copia-15_GR-I	LTR/Copia	2660	3264	(851)	185406	1
2941	12.2	0.0	0.3	D5_12	7788830	7789511	737	+	Copia-15_GR-I	LTR/Copia	3261	3997	(118)	185406	1

###778	8.3	2.5	1.6	D5_12	7791994	7792104	112	+	Copia-15_GR-I	LTR/Copia	4003	4114	(1)	185413	1	0.023

###30550	8.8	0.6	0.0	D5_12	7928660	7932709	4073	+	Copia-15_GR-I	LTR/Copia	1	4073	(42)	185446	1	0.839

###14876	7.3	0.1	0.1	D5_12	11149143	11151028	1887	C	Copia-15_GR-I	LTR/Copia	(42)	4073	2187	186192	1	0.389

